Product URL,Product Name,Product Price,Rating
https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_43?crid=2M096C61O4MLT&keywords=bags&qid=1692638501&sprefix=ba%2Caps%2C283&sr=8-43,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,₹699,4.1
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_44?crid=2M096C61O4MLT&keywords=bags&qid=1692638501&sprefix=ba%2Caps%2C283&sr=8-44,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",₹609,3.8
https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C23Z9W18/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1692638501&sprefix=ba%2Caps%2C283&sr=8-45,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,₹649,3.6
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1692638501&sprefix=ba%2Caps%2C283&sr=8-46,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"₹1,349",4.1
https://www.amazon.in/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1692638501&sprefix=ba%2Caps%2C283&sr=8-47,"SHALIMAR large capacity Travel bag / Storage bag / Move-in bags/ Duffel Bag - Strong, Durable , Foldable and Water Resistant ( Pack of 1 ) ( Blue )",₹305,4.1
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1692638501&sprefix=ba%2Caps%2C283&sr=8-48,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),₹429,4.3
https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-49,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",₹959,3.7
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-50,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",₹609,3.8
https://www.amazon.in/Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-51,"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls","₹1,155",4.0
https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-52,Gear Triumph Summer Print 26L Water Resistant Backpack with Rain Cover/School Bag/College Bag/Daypack/Casual Backack for Girls/Women (Blue-Beige),₹797,4.2
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-53,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹398,4.1
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-54,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"₹1,399",4.1
https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Backpacks/dp/B0B21XCFRM/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-55,Skybags Unisex Gucci Fabric Backpacks,₹789,3.8
https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-56,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)","₹1,399",4.2
https://www.amazon.in/HP-Lightweight-200-Green-Backpack/dp/B08CY1XYFL/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-57,"HP Lightweight 200 15.6-inch Laptop Backpack with Padded Shoulder Straps, Green","₹1,646",4.3
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-58,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),₹709,4.0
https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_59?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-59,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹819,3.9
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_60?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-60,"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)","₹1,109",3.8
https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-61,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,₹649,3.6
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-62,F Gear String 11 Ltrs Nylon Black Gym Bag,₹190,4.0
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-63,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹439,3.8
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1692638504&sprefix=ba%2Caps%2C283&sr=8-64,ADISA Women's Girls Party Sling Bag Crossbody,₹394,3.9
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RJFQgPvkYPst68JFB0FQ_K4AAAGKGR3mEAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICBwC8xd/https://www.amazon.in/dp/B0B1QJ6S64?pd_rd_i=B0B1QJ6S64&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=2CAFXZMT04QFVK60H6AK&pd_rd_wg=4cZY4&pd_rd_w=8nBjQ&pd_rd_r=60e6f572-383d-4203-9b3b-e01a30a3efd1,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"₹1,335",4.3
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-65,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"₹1,349",4.1
https://www.amazon.in/ROZEN-School-partition-Collage-Backpack/dp/B0BRTDXVZC/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-66,"ROZEN 47 Ltrs, 46 cms School Bag Class 5-12 Large 5 partition Laptop Collage Office Travel Backpack Unisex",₹697,4.0
https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-67,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,₹269,4.0
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-68,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),₹429,4.3
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-69,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,₹630,4.0
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-70,Skybags Unisex Grey Jacqard 34L Laptop Bags,"₹1,248",4.1
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-71,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹929,3.9
https://www.amazon.in/HP-Lightweight-200-Green-Backpack/dp/B08CY1XYFL/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-73,"HP Lightweight 200 15.6-inch Laptop Backpack with Padded Shoulder Straps, Green","₹1,646",4.3
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-74,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag (Black),₹459,4.2
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_75?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-75,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,₹614,3.9
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF9VHTY/ref=sr_1_76?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-76,Genie Flamenco2 Casual Backpacks for Women,₹733,4.3
https://www.amazon.in/Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-77,Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,₹239,3.6
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-78,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,₹849,3.9
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-79,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","₹1,329",4.1
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1692638508&sprefix=ba%2Caps%2C283&sr=8-80,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",₹398,4.1
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RL1-HJFeY7S-stO82_sP-CYAAAGKGR30zAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCZ9Mto/https://www.amazon.in/dp/B07SRGGGNC?pd_rd_i=B07SRGGGNC&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=EPEZ7NKXG4MKHKPYY2HV&pd_rd_wg=RkQah&pd_rd_w=3TnGT&pd_rd_r=7e90ae26-f2e1-419d-a6b1-717123803a06,"Genie Miami Laptop Backpack for Women,Tuition bag, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",₹803,4.2
https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-81,"DIVULGE Multi Utility Drawstring Bag (Black , 16 L)",₹145,4.0
https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-82,Gear Triumph Summer Print 26L Water Resistant Backpack with Rain Cover/School Bag/College Bag/Daypack/Casual Backack for Girls/Women (Blue-Beige),₹797,4.2
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-83,TRUE HUMAN Anti-Theft and USB charging port backpack with security lock Laptop bag|office bag| for men and women (Grey),₹649,3.8
https://www.amazon.in/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-84,"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",₹753,4.2
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QB6D7B/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-85,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"₹1,439",4.5
https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-86,Skybags Unisex Grey Jacqard 34L Laptop Bags,"₹1,248",4.1
https://www.amazon.in/STRABO-Cooper-Laptop-Bag-Capacity/dp/B0BX9V66C9/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-87,"STRABO Cooper for Boys Girls Stylish Men and Women Casual 15"" inch 25L CANVAS Laptop BACKPACK | Office, College, Travel Bag",₹699,4.3
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-88,ADISA Women's Girls Party Sling Bag Crossbody,₹394,3.9
https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-89,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),₹512,4.0
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-90,ADISA Laptop Backpack 31 Ltrs,₹399,4.0
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D3YR7T/ref=sr_1_91?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-91,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",₹399,4.2
https://www.amazon.in/Safari-Overnighter-Resistant-Polyester-Travelling/dp/B097JK3X9D/ref=sr_1_92?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-92,"Safari Crew Overnighter Backpack, 40 Ltr Water Resistant Travel Laptop Bag, Black Polyester Backpack for Men and Women, Spacious Shoulder Bag for Travelling and Camping","₹1,709",4.3
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-93,F Gear String 11 Ltrs Nylon Black Gym Bag,₹190,4.0
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-94,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"₹1,399",4.1
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-95,"Bennett Casual Laptop Bag School Bags for Boys Girls 15.6-inch, 25 LTR Office & College bags for Mens Water Repellent Backpack for Men & Women (GREY)",₹512,3.9
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1692638521&sprefix=ba%2Caps%2C283&sr=8-96,Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex LaptopBackpack- Navy,₹969,4.4
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RPd14ef9M1YLui6LzTjEZ5IAAAGKGR4pwAMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICDJVQmF/https://www.amazon.in/dp/B0B1QJ6S64?pd_rd_i=B0B1QJ6S64&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=C0JVJZ56M51GQM99M1NE&pd_rd_wg=iu9jQ&pd_rd_w=IsF34&pd_rd_r=92afdc5d-4625-4101-b753-b7558ed4cbc7,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"₹1,335",4.3
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-97,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"₹1,349",4.1
https://www.amazon.in/Gear-Resitant-Backpack-Daypack-College/dp/B0C3MMX619/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-98,Gear Floral Petal 30L Water Resitant School Bag/Casual Backpack/Kids Bag/Daypack/College Bag for Girls/Women (Yellow),"₹1,199",3.8
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-99,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹479,3.9
https://www.amazon.in/HARISSONS-15-6-inch-Backpack-Organizers-Detachable/dp/B07M5P5LW3/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-100,"HARISSONS Bags Vervo 15.6-inch Laptop/Travel/Casual Backpack for Men and Women with Rain Cover (Black, 40 Ltrs) | Quick Access Zippered Pocket, Detailed Organizers & a Detachable Key Chain Holder","₹2,960",4.4
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B09HX54TGF/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-101,COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre College Bag,"₹1,409",4.2
https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-102,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,₹907,4.2
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-103,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,₹599,3.8
https://www.amazon.in/American-Tourister-AMT-SCH-BAG02/dp/B07CGN5QV2/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-104,American Tourister Casual Backpack,"₹1,249",4.1
https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-105,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG4314_Khaki),₹478,4.1
https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-106,Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"₹1,199",4.4
https://www.amazon.in/ROZEN-School-partition-Collage-Backpack/dp/B0BRTDXVZC/ref=sr_1_107?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-107,"ROZEN 47 Ltrs, 46 cms School Bag Class 5-12 Large 5 partition Laptop Collage Office Travel Backpack Unisex",₹697,4.0
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_108?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-108,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men,"₹5,699",4.4
https://www.amazon.in/Hammonds-Flycatcher-Genuine-Leather-Messenger/dp/B07MDTVDQH/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-109,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown |Fits Upto 14 Inch Laptop Bag/MacBook |Leather Bag for Men with Shoulder Straps |Crossbody Laptop Messenger Bag for Men","₹2,417",4.4
https://www.amazon.in/Lavie-Beech-Womens-Satchel-Handbag/dp/B096KTWTXC/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-110,Lavie Women's Beech Satchel Bag | Ladies Purse Handbag,"₹1,518",4.2
https://www.amazon.in/F-Gear-Milestone-Casual-Laptop-Backpack/dp/B08FX1R6WY/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-111,F Gear Milestone Olive Casual 20 Ltrs Laptop Backpack (3376),"₹1,155",4.0
https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1692638532&sprefix=ba%2Caps%2C283&sr=8-112,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)","₹1,197",4.0
https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RH1gnPKKCBX7fdKUIFL5mCgAAAGKGR5UdgMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICAyjzf1/https://www.amazon.in/dp/B0B1QJ6S64?pd_rd_i=B0B1QJ6S64&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=W8P2627EQEN0KAEF71VX&pd_rd_wg=TCMvd&pd_rd_w=lNJfY&pd_rd_r=e659a75b-2946-4521-8368-3e34cb1298ee,VISMIINTREND Fashion Leather Backpack Handbags Purse Bags with Shoulder Belt for Women and Girls | Travel | Back | College | Work | Gift | 13.5 Inch Laptop Bag | Rakhi Gifts for Sisters | Wife,"₹1,335",4.3
https://www.amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1692638536&sprefix=ba%2Caps%2C283&sr=8-113,ADISA Women's Girls Party Sling Bag Crossbody,₹394,3.9
